CID,SMILES,CT_TOX,FDA_APPROVED,smiles
c759,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CC[NH+](C)CC1,0,1,C[NH+]1CCC(CC1)COc2cc3c(cc2OC)c(ncn3)Nc4ccc(cc4F)Br
c760,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0,1,CC(=O)N[C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)OC)OC)OC)OC
c761,COc1cc2c(cc1OC)C(=O)C(CC1CC[NH+](Cc3ccccc3)CC1)C2,0,1,COc1cc2c(cc1OC)C(=O)C(C2)CC3CC[NH+](CC3)Cc4ccccc4
c762,COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2,0,1,C[N+]1(CCc2cc(c(cc2[C@H]1Cc3cc(c(c(c3)OC)OC)OC)OC)OC)CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]4(CCc5cc(c(cc5[C@H]4Cc6cc(c(c(c6)OC)OC)OC)OC)OC)C
c763,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)C[NH+]1CC2,0,1,CC(C)CC1C[NH+]2CCc3cc(c(cc3C2CC1=O)OC)OC
c764,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3[NH+](C)CC2)CC[N+]1(C)C,0,1,C[NH+]1CCc2cc(c3cc2[C@@H]1Cc4ccc(cc4)Oc5c6c(cc(c5O)OC)CC[N+]([C@@H]6Cc7ccc(c(c7)O3)O)(C)C)OC
c765,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,0,1,CN(CCCNC(=O)C1CCCO1)c2nc3cc(c(cc3c(n2)N)OC)OC
c766,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,0,1,COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)C4CCCO4
c767,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,0,1,COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)C4COc5ccccc5O4
c768,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1,0,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
c769,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC[NH+]1CCOCC1,0,1,COc1cc2c(cc1OCCC[NH+]3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F
c770,COc1ccc(-c2ccc3cc(C(=O)[O-])ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,0,1,COc1ccc(cc1C23CC4CC(C2)CC(C4)C3)c5ccc6cc(ccc6c5)C(=O)[O-]
c771,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,0,1,CC(C)(C)c1ccc(cc1)C(=O)CC(=O)c2ccc(cc2)OC
c772,COc1ccc(C(=O)c2ccccc2)c(O)c1,0,1,COc1ccc(c(c1)O)C(=O)c2ccccc2
c773,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,1,0,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
c774,COc1ccc(C(C[NH+](C)C)C2(O)CCCCC2)cc1,0,1,C[NH+](C)CC(c1ccc(cc1)OC)C2(CCCCC2)O
c775,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,0,1,COc1ccc(cc1)C(=C(c2ccc(cc2)OC)Cl)c3ccc(cc3)OC
c776,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0,1,COc1ccc(cc1)C2C(=O)c3ccccc3C2=O
c777,COc1ccc(C2Sc3ccccc3N(CC[NH+](C)C)C(=O)C2OC(C)=O)cc1,0,1,CC(=O)O[C@@H]1[C@@H](Sc2ccccc2N(C1=O)CC[NH+](C)C)c3ccc(cc3)OC
c778,COc1ccc(CC[NH+](C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0,1,CC(C)C(CCC[NH+](C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC
c779,COc1ccc(CN(CC[NH+](C)C)c2ccccn2)cc1,0,1,C[NH+](C)CCN(Cc1ccc(cc1)OC)c2ccccn2
c780,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)[N-]C(=O)NC2CCCCC2)cc1,0,1,COc1ccc(cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-]C(=O)NC3CCCCC3)Cl
c781,COc1ccc(O)cc1,0,1,COc1ccc(cc1)O
c782,COc1ccc(OC)c(C(O)C(C)[NH3+])c1,0,1,CC(C(c1cc(ccc1OC)OC)O)[NH3+]
c783,COc1ccc(OC)c(C(O)CNC(=O)C[NH3+])c1,0,1,COc1ccc(c(c1)C(CNC(=O)C[NH3+])O)OC
c784,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,0,1,Cc1cnc(c(c1OC)C)CS(=O)c2[nH]c3cc(ccc3n2)OC
c785,COc1ccc2c(c1)C13CCCCC1C(C2)[NH+](C)CC3,0,1,C[NH+]1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc4c3cc(cc4)OC
c786,COc1ccc2c(c1)N(CC(C)C[NH+](C)C)c1ccccc1S2,0,1,C[C@@H](CN1c2ccccc2Sc3c1cc(cc3)OC)C[NH+](C)C
c787,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,0,1,Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)[O-]
c788,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)[NH+](C)CCC314,0,1,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)OC
c789,COc1ccc2c3c1OC1C(=O)CCC4C(C2)[NH+](C)CCC314,0,1,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5)OC
c790,COc1ccc2c3c1OC1C(O)CCC4C(C2)[NH+](C)CCC341,0,1,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](CC[C@H]3[C@H]1C5)O)OC
c791,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,1,0,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O
c792,COc1ccc2c3c1OC1CC(O)C=CC31CC[NH+](C)C2,0,1,C[NH+]1CC[C@@]23C=C[C@@H](C[C@@H]2Oc4c3c(ccc4OC)C1)O
c793,COc1ccc2cc(C(C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1,1,0,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)OCCCCO[N+](=O)[O-]
c794,COc1ccc2cc(C(C)C(=O)[O-])ccc2c1,0,1,C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)[O-]
c795,COc1ccc2cc(CCC(C)=O)ccc2c1,0,1,CC(=O)CCc1ccc2cc(ccc2c1)OC
c796,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,0,1,C[N+]1(CCc2cc(c3cc2[C@@H]1Cc4ccc(cc4)Oc5c6c(cc(c5OC)OC)CC[N+]([C@@H]6Cc7ccc(c(c7)O3)OC)(C)C)OC)C
c797,COc1cccc(C2(O)CCCCC2CN(C)C)c1,1,0,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O
c798,COc1cccc(C2(O)CCCCC2C[NH+](C)C)c1,0,1,C[NH+](C)C[C@H]1CCCC[C@@]1(c2cccc(c2)OC)O
c799,COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0,1,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)c3c(cccc3OC)OC)C(=O)[O-])C
c800,COc1cccc2c(O)c3c([O-])c4c(c([O-])c3c(O)c12)C(OC1CC([NH3+])C(O)C(C)O1)=CC(O)(C(C)=O)C4,0,1,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3[O-])C(=O)c5cccc(c5C4=O)OC)[O-])(C(=O)C)O)[NH3+])O
c801,COc1ccccc1OCC(O)CN1CC[NH+](CC(=O)Nc2c(C)cccc2C)CC1,0,1,Cc1cccc(c1NC(=O)C[NH+]2CCN(CC2)CC(COc3ccccc3OC)O)C
c802,COc1ccccc1OCC(O)CO,0,1,COc1ccccc1OCC(CO)O
c803,COc1ccccc1OCC(O)COC(N)=O,0,1,COc1ccccc1OCC(COC(=O)N)O
c804,COc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,0,1,COc1ccccc1OCC[NH2+]CC(COc2cccc3c2c4ccccc4[nH]3)O
c805,COc1ccccc1Oc1c([N-]S(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0,1,CC(C)(C)c1ccc(cc1)S(=O)(=O)[N-]c2c(c(nc(n2)c3ncccn3)OCCO)Oc4ccccc4OC
c806,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,0,1,COc1ccnc(c1OC)CS(=O)c2[nH]c3cc(ccc3n2)OC(F)F
c807,COc1cnc([N-]S(=O)(=O)c2ccc(N)cc2)nc1,0,1,COc1cnc(nc1)[N-]S(=O)(=O)c2ccc(cc2)N
c808,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,0,1,COc1c2c(nc(n1)N)n(cn2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O
c809,COc1ncnc([N-]S(=O)(=O)c2ccc(N)cc2)c1OC,0,1,COc1c(ncnc1OC)[N-]S(=O)(=O)c2ccc(cc2)N
c810,CS(=O)(=O)c1ccc(-c2coc(O)c2-c2ccccc2)cc1,0,1,CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3
c811,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OCC(C)C)C(=O)NC(CC(=O)[O-])C(=O)NC(Cc1ccccc1)C(N)=O,0,1,CC(C)COC(=O)NCCC(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](Cc3ccccc3)C(=O)N
c812,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(NC(=O)C(Cc1ccc(OS(=O)(=O)[O-])cc1)NC(=O)C(CC(=O)[O-])NC(=O)C(CCC(N)=O)NC(O)c1ccc(O)[nH]1)C(C)O)C(=O)NC(CC(=O)[O-])C(=O)NC(Cc1ccccc1)C(N)=O,0,1,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](Cc3ccccc3)C(=O)N)NC(=O)[C@H](Cc4ccc(cc4)OS(=O)(=O)[O-])NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]5CCC(=O)N5)O
c813,CSc1ccc2c(c1)N(CCC1CCCC[NH+]1C)c1ccccc1S2,0,1,C[NH+]1CCCCC1CCN2c3ccccc3Sc4c2cc(cc4)SC
c814,C[N+](C)(C)CC(=O)[O-],0,1,C[N+](C)(C)CC(=O)[O-]
c815,C[N+](C)(C)CC(O)CC(=O)[O-],0,1,C[N+](C)(C)C[C@@H](CC(=O)[O-])O
c816,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0,1,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
c817,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,0,1,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
c818,C[N+](C)(C)CCOC(N)=O,0,1,C[N+](C)(C)CCOC(=O)N
c819,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0,1,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c3c1cccc3)C4c5ccccc5-c6c4cccc6
c820,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,0,1,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(c4cccs4)(c5cccs5)O)C
c821,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0,1,C[N+]1(C2CCC1CC(C2)OC(=O)C(c3ccccc3)O)C
c822,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,0,1,C[N+]1(CCC(=C(c2ccccc2)c3ccccc3)CC1)C
c823,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,0,1,C[N+]1(CCC(C1)OC(=O)C(c2ccccc2)(C3CCCC3)O)C
c824,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0,1,C[N+]1(CCCC(C1)OC(=O)C(c2ccccc2)(c3ccccc3)O)C
c825,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,0,1,C[N+]1(CCN(CC1)CC(c2ccccc2)(C3CCCCC3)O)C
c826,C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0,1,C[N+]1(CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O)CC6CC6
c827,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0,1,C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C
c828,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,0,1,C[N+]12CCC(CC1)C(C2)OC(=O)C(c3ccccc3)(c4ccccc4)O
c829,C[NH+](C)C1=C([O-])C(C(N)=O)C(=O)C2(O)C([O-])=C3C(=O)c4c([O-])ccc(Cl)c4C(O)C3CC12,0,1,C[NH+](C)[C@H]1[C@@H]2C[C@@H]3[C@@H](c4c(ccc(c4C(=O)C3=C([C@@]2(C(=O)C(=C1[O-])C(=O)N)O)[O-])[O-])Cl)O
c830,C[NH+](C)C1=C([O-])C(C(N)=O)C(=O)C2(O)C([O-])=C3C(=O)c4c([O-])cccc4C(C)(O)C3C(O)C12,0,1,C[C@]1(c2cccc(c2C(=O)C3=C([C@]4([C@@H]([C@H]([C@@H]31)O)[C@@H](C(=C(C4=O)C(=O)N)[O-])[NH+](C)C)O)[O-])[O-])O
c831,C[NH+](C)C1=C([O-])C(C(N)=O)C(=O)C2(O)C([O-])=C3C(=O)c4c([O-])cccc4C(C)(O)C3CC12,0,1,C[C@]1(c2cccc(c2C(=O)C3=C([C@]4([C@@H](C[C@@H]31)[C@@H](C(=C(C4=O)C(=O)N)[O-])[NH+](C)C)O)[O-])[O-])O
c832,C[NH+](C)CC(c1ccc(O)cc1)C1(O)CCCCC1,0,1,C[NH+](C)CC(c1ccc(cc1)O)C2(CCCCC2)O
c833,C[NH+](C)CCC(O)(c1ccccc1)c1ccccc1Cl,0,1,C[NH+](C)CCC(c1ccccc1)(c2ccccc2Cl)O
c834,C[NH+](C)CCC(c1ccc(Cl)cc1)c1ccccn1,0,1,C[NH+](C)CCC(c1ccc(cc1)Cl)c2ccccn2
c835,C[NH+](C)CCC(c1ccccc1)c1ccccn1,0,1,C[NH+](C)CCC(c1ccccc1)c2ccccn2
c836,C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21,0,1,C[NH+](C)CCC=C1c2ccccc2CCc3c1cccc3
c837,C[NH+](C)CCC=C1c2ccccc2COc2ccc(CC(=O)[O-])cc21,0,1,C[NH+](C)CC/C=C\1/c2ccccc2COc3c1cc(cc3)CC(=O)[O-]
c838,C[NH+](C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,0,1,C[NH+](C)CC/C=C\1/c2ccccc2Sc3c1cc(cc3)Cl
c839,C[NH+](C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,0,1,C[NH+](C)CCCN1c2ccccc2CCc3c1cc(cc3)Cl
c840,C[NH+](C)CCCN1c2ccccc2CCc2ccccc21,0,1,C[NH+](C)CCCN1c2ccccc2CCc3c1cccc3
c841,C[NH+](C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0,1,C[NH+](C)CCCN1c2ccccc2Sc3c1cc(cc3)C(F)(F)F
c842,C[NH+](C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0,1,C[NH+](C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl
c843,C[NH+](C)CCCN1c2ccccc2Sc2ccccc21,0,1,C[NH+](C)CCCN1c2ccccc2Sc3c1cccc3
c844,C[NH+](C)CCN(Cc1ccccc1)c1ccccn1,0,1,C[NH+](C)CCN(Cc1ccccc1)c2ccccn2
c845,C[NH+](C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,0,1,C[NH+](C)CCOC(=O)C(c1ccccc1)C2(CCCC2)O
c846,C[NH+](C)CCOC(C)(c1ccccc1)c1ccccn1,0,1,CC(c1ccccc1)(c2ccccn2)OCC[NH+](C)C
c847,C[NH+](C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0,1,C[NH+](C)CCOC(c1ccc(cc1)Cl)c2ccccn2
c848,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,0,1,C[NH+](C)CCOC(c1ccccc1)c2ccccc2
c849,C[NH+](C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,0,1,C[NH+](C)CCOc1ccc(cc1)/C(=C(/CCCl)\c2ccccc2)/c3ccccc3
c850,C[NH+](C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,0,1,C[NH+](C)CCc1c[nH]c2c1cc(cc2)C[C@H]3COC(=O)N3
c851,C[NH+](C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0,1,C[NH+](C)CCc1c[nH]c2c1cc(cc2)CS(=O)(=O)N3CCCC3
c852,C[NH+](C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,0,1,C[NH+](C)CCc1c[nH]c2c1cc(cc2)Cn3cncn3
c853,C[NH+](C)CCn1nnnc1SC=C1CSC2C(NC(=O)Cc3csc(N)n3)C(=O)N2C1C(=O)[O-],0,1,C[NH+](C)CCn1c(nnn1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)Cc4csc(n4)N)SC2)C(=O)[O-]
c854,C[NH+](CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,0,1,CC(C)(C)C#C/C=C/C[NH+](C)Cc1cccc2c1cccc2
c855,C[NH+](CC=Cc1ccccc1)Cc1cccc2ccccc12,0,1,C[NH+](C/C=C/c1ccccc1)Cc2cccc3c2cccc3
c856,C[NH+](CCCl)CCCl,0,1,C[NH+](CCCl)CCCl
c857,C[NH+](CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,0,1,C[NH+](CCc1ccc(cc1)NS(=O)(=O)C)CCOc2ccc(cc2)NS(=O)(=O)C
c858,C[NH+]1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0,1,C[NH+]1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3
c859,C[NH+]1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,0,1,C[NH+]1[C@@H]2CC[C@@H]1CC(C2)OC(c3ccccc3)c4ccccc4
c860,C[NH+]1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)=CC2c3cccc4[nH]cc(c34)CC21,0,1,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)Cc4ccccc4)NC(=O)[C@H]5C[NH+]([C@@H]6Cc7c[nH]c8c7c(ccc8)C6=C5)C
c861,C[NH+]1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,0,1,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)Cc4ccccc4)NC(=O)[C@@H]5C[C@@H]6c7cccc8c7c(c[nH]8)C[C@H]6[NH+](C5)C
c862,C[NH+]1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,0,1,C[NH+]1C[C@@H]2c3ccccc3Oc4ccc(cc4[C@H]2C1)Cl
c863,C[NH+]1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,0,1,C[NH+]1CCC(=C2c3ccccc3C=Cc4c2cccc4)CC1
c864,C[NH+]1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0,1,C[NH+]1CCC(=C2c3ccccc3CC(=O)c4c2ccs4)CC1
c865,C[NH+]1CCC(=C2c3ccccc3CCc3cccnc32)CC1,0,1,C[NH+]1CCC(=C2c3ccccc3CCc4c2nccc4)CC1
c866,C[NH+]1CCC(=C2c3ccccc3CCn3c(C=O)c[nH+]c32)CC1,0,1,C[NH+]1CCC(=C2c3ccccc3CCn4c2[nH+]cc4C=O)CC1
c867,C[NH+]1CCC(CN2c3ccccc3Sc3ccccc32)C1,0,1,C[NH+]1CCC(C1)CN2c3ccccc3Sc4c2cccc4
c868,C[NH+]1CCC(OC(c2ccccc2)c2ccccc2)CC1,0,1,C[NH+]1CCC(CC1)OC(c2ccccc2)c3ccccc3
c869,C[NH+]1CCC23CCCCC2C1Cc1ccc(O)cc13,0,1,C[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc4c3cc(cc4)O
c870,C[NH+]1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0,1,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O
c871,C[NH+]1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,0,1,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5)O
c872,C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0,1,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)O
c873,C[NH+]1CCCC(CC2c3ccccc3Sc3ccccc32)C1,0,1,C[NH+]1CCCC(C1)CC2c3ccccc3Sc4c2cccc4
c874,C[NH+]1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0,1,C[NH+]1CCCC(CC1)n2c(=O)c3ccccc3c(n2)Cc4ccc(cc4)Cl
c875,C[NH+]1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,1,C[C@@](c1ccccc1)(c2ccc(cc2)Cl)OCC[C@H]3CCC[NH+]3C
c876,C[NH+]1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0,1,C[NH+]1CCC[C@@H]1Cc2c[nH]c3c2cc(cc3)CCS(=O)(=O)c4ccccc4
c877,C[NH+]1CCCC1c1cccnc1,0,1,C[NH+]1CCC[C@H]1c2cccnc2
c878,C[NH+]1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,0,1,C[NH+]1CCCCC1CCN2c3ccccc3Sc4c2cc(cc4)S(=O)C
c879,C[NH+]1CCN(C(=O)Oc2c3nccnc3c(O)n2-c2ccc(Cl)cn2)CC1,0,1,C[NH+]1CCN(CC1)C(=O)O[C@H]2c3c(nccn3)C(=O)N2c4ccc(cn4)Cl
c880,C[NH+]1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1,C[NH+]1CCN(CC1)C(c2ccccc2)c3ccccc3
c881,C[NH+]1CCN(C2=[NH+]c3cc(Cl)ccc3Nc3ccccc32)CC1,0,1,C[NH+]1CCN(CC1)C2=[NH+]c3cc(ccc3Nc4c2cccc4)Cl
c882,C[NH+]1CCN(C2=[NH+]c3ccccc3Oc3ccc(Cl)cc32)CC1,0,1,C[NH+]1CCN(CC1)C2=[NH+]c3ccccc3Oc4c2cc(cc4)Cl
c883,C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,1,C[NH+]1CCN(CC1)CCCN2c3ccccc3Sc4c2cc(cc4)C(F)(F)F
c884,C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,1,C[NH+]1CCN(CC1)CCCN2c3ccccc3Sc4c2cc(cc4)Cl
c885,C[NH+]1CCN2c3ncccc3Cc3ccccc3C2C1,0,1,C[NH+]1CCN2c3c(cccn3)Cc4ccccc4C2C1
c886,C[NH+]1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0,1,C[NH+]1CCc2cccc-3c2[C@H]1Cc4c3c(c(cc4)O)O
c887,C[NH+]=C(C[N+](=O)[O-])NCCSCc1ccc(C[NH+](C)C)o1,0,1,C[NH2+]/C(=C\[N+](=O)[O-])/NCCSCc1ccc(o1)C[NH+](C)C
c888,C[NH+]=C1CN([O-])C(c2ccccc2)=c2cc(Cl)ccc2=N1,0,1,C/[NH+]=C\1/CN(C(=c2cc(ccc2=N1)Cl)c3ccccc3)[O-]
c889,C[NH2+]C(C)(C)Cc1ccccc1,0,1,CC(C)(Cc1ccccc1)[NH2+]C
c890,C[NH2+]C(C)C(O)c1ccccc1,0,1,C[C@@H]([C@H](c1ccccc1)O)[NH2+]C
c891,C[NH2+]C(C)C1CCC([NH3+])C(OC2C([NH3+])CC([NH3+])C(OC3OCC(C)(O)C([NH2+]C)C3O)C2O)O1,0,1,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])[NH3+])[NH2+]C
c892,C[NH2+]C(C)Cc1ccccc1,0,1,CC(Cc1ccccc1)[NH2+]C
c893,C[NH2+]C(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)([NH3+])C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,0,1,C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2Oc3c4cc5cc3Oc6ccc(cc6Cl)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7c8ccc(c(c8)-c9c(cc(cc9O)O)[C@H](NC(=O)[C@H]([C@@H](c1ccc(c(c1)Cl)O4)O)NC7=O)C(=O)[O-])O)CC(=O)N)NC(=O)[C@@H](CC(C)C)[NH2+]C)O)CO)O)O)(C)[NH3+])O
c894,C[NH2+]C1(C)C2CCC(C2)C1(C)C,0,1,CC1(C2CCC(C2)C1(C)[NH2+]C)C
c895,C[NH2+]C1(c2ccccc2Cl)CCCCC1=O,0,1,C[NH2+]C1(CCCCC1=O)c2ccccc2Cl
